ParkID,Park_Name,Address,Zip,Park_State,Borough,Park_Desig,Park_Owner,FIPS,Census,HVI,SVI,FLOOD_COUNT,2020_SW,2020_SS,2050_SW,2050_SS,2080_SW,2100_SS,HPL_PARKS,HPL_LOGO,HPL_LINK,SUM_TOTPOP_10MIN,SUM_KIDS_10MIN,SUM_YOUNGP_10MIN,SUM_SENIOR_10MIN,SUM_HHILOW_10MIN,SUM_HHIMED_10MIN,SUM_HHIHIG_10MIN,SUM_TOTHHS_10MIN,SUM_WHITE_10MIN,SUM_BLACK_10MIN,SUM_AMERIN_10MIN,SUM_ASIAN_10MIN,SUM_PACIFI_10MIN,SUM_OTHRAC_10MIN,SUM_RACE2U_10MIN,SUM_HISP_S_10MIN,Park_Local,Park_Sourc
3651000-0319,Big Bush Park,45-25 63 STREET,11377,New York,Queens,LP,CITY,36081024500,24300,3,0.81,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,25328,5100,16027,4176,3097,3088,2708,8939,4754,409,7,11012,2,183,414,8410,New York City,City of New York
3651000-2361,Park (Coney), ,11224,New York,Brooklyn,LP,PRIV,36047035200,35200,5,0.81,4,,X,,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,7364,1528,3908,1910,1689,713,469,2887,3059,1264,6,697,0,27,184,2070,New York City,City of New York
3651000-2183,Oceana,3209 CONEY ISLAND AVENUE,11235,New York,Brooklyn,LP,CITY,36047035200,35200,5,0.81,4,,X,,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,32418,5607,17678,9124,6630,3364,3685,13688,21162,449,16,5235,4,211,1240,4045,New York City,City of New York
3651000-0020,Brighton Playground,126 BRIGHTWATER COURT,11235,New York,Brooklyn,LP,CITY,36047035200,35200,5,0.81,4,,X,,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,21323,2848,10881,7586,5286,2364,2116,9770,15396,426,9,2362,0,124,815,2155,New York City,City of New York
3651000-1065,Sergeant Johnson Triangle, ,10458,New York,Bronx,LP,CITY,36005039700,39700,5,0.81,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,18632,5795,10996,1807,4256,1353,548,6191,3307,3048,11,481,0,135,388,11143,New York City,City of New York
3651000-0843,Bulova Park,76-01 25 AVENUE,11370,New York,Queens,LP,CITY,36081030904,30904,2,0.81,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,13431,2920,8452,2046,1400,1255,1663,4315,2380,171,17,4515,1,129,195,5978,New York City,City of New York
3651000-2298,Laguardia Landing Lights, ,11370,New York,Queens,LP,CITY,36081030904,30904,2,0.81,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,27904,6195,17535,4154,2747,2618,3536,8910,5665,766,23,7484,5,298,395,13174,New York City,City of New York
3651000-0028,Francis Lewis Park,301 3 AVENUE,11357,New York,Queens,LP,CITY,36081094500,94500,2,0.81,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,3417,674,1872,870,242,273,682,1194,2099,26,2,731,3,27,36,490,New York City,City of New York
3651000-0778,Frank Golden Park,14-40 136 STREET,11356,New York,Queens,LP,CITY,36081094500,94500,2,0.81,4,,X,,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,6199,1419,3667,1113,579,553,779,1918,1786,110,4,1765,0,41,73,2403,New York City,City of New York
3651000-1596,Crystal Wells Block Association, ,11208,New York,Brooklyn,LP,CITY,36047119600,119600,4,0.81,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,26066,7694,15639,2650,3619,2397,1854,7929,464,6644,124,5544,3,897,1190,10965,New York City,City of New York
3651000-1273,Grand Slope, ,11373,New York,Queens,LP,CITY,36081047900,47900,3,0.81,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,26104,5266,16438,4384,2773,2630,3021,8430,2582,525,7,16620,4,104,335,5839,New York City,City of New York
3651000-2119,I.S.,50-40 Jacobus Street,11373,New York,Queens,LP,CITY,36081047900,48900,3,0.81,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,13446,2795,8464,2172,1265,1201,1583,4059,1433,518,1,8071,2,55,189,3088,New York City,City of New York
3651000-1683,Long Island Mews, ,11373,New York,Queens,LP,CITY,36081047900,48900,3,0.81,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,15884,3517,9863,2473,1400,1541,1805,4761,2783,510,1,8091,1,83,185,4115,New York City,City of New York
3651000-0798,Jesse Owens Playground,125 STUYVESANT AVENUE,11221,New York,Brooklyn,LP,CITY,36047028900,28900,4,0.81,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,36359,8941,22693,4567,5812,3804,4709,14457,7369,15785,33,1710,2,219,1660,9035,New York City,City of New York
3651000-2365,P.S. 274, ,11221,New York,Brooklyn,LP,CITY,36047028900,28900,4,0.81,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,36427,9101,22968,4282,5533,3711,4601,13971,8425,10301,25,2264,5,261,1485,13263,New York City,City of New York
3651000-0431,Lafayette Playground,1037 - 1063 LAFAYETTE AVENUE,11221,New York,Brooklyn,LP,CITY,36047028900,28900,4,0.81,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,31180,7716,19570,3804,4878,3236,4058,12260,6852,11119,27,1782,3,225,1349,9445,New York City,City of New York
3651000-2126,P.S. 155,130-02 115th Avenue,11420,New York,Queens,LP,CITY,36081017600,17600,4,0.81,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,15809,3642,9968,2189,1276,1344,1944,4573,382,4572,531,3235,16,2438,1995,2606,New York City,City of New York
3651000-1909,Golconda Playground,233 GOLD STREET,11201,New York,Brooklyn,LP,CITY,36047001501,1501,2,0.81,3,,X,,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,25482,5165,16771,3513,4187,1643,5503,11375,6421,7124,42,5664,0,195,1166,4734,New York City,City of New York
3651000-1180,Arbor Place, ,11201,New York,Brooklyn,LP,CITY,36047001501,1501,2,0.81,2,,,,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,28782,5971,18804,3969,4863,1950,5868,12715,6719,8612,51,6062,3,202,1312,5659,New York City,City of New York
3651000-0054,Commodore Barry Park,65 PARK AVENUE,11205,New York,Brooklyn,LP,CITY,36047001501,1501,2,0.81,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,27359,5813,17452,4058,4991,1955,4702,11685,6065,8763,55,5059,4,221,1189,5836,New York City,City of New York
3651000-2368,P.S. 218, ,11208,New York,Brooklyn,LP,CITY,36047111800,111800,4,0.81,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,26009,7514,15167,3206,4575,1939,1908,8561,317,13229,19,2569,0,322,1280,7902,New York City,City of New York
3651000-0505,Mellett Playground,1301 AVENUE V,11229,New York,Brooklyn,LP,CITY,36047058000,58000,3,0.81,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,27588,6361,16000,5206,3567,2539,3670,9790,15454,495,16,7938,1,161,1024,2457,New York City,City of New York
3651000-1718,Dahill Triangle, ,11204,New York,Brooklyn,LP,CITY,36047043600,43600,3,0.81,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,31058,7622,18391,5021,4020,2999,3570,10603,15121,413,5,9443,5,202,1062,4738,New York City,City of New York
3651000-1853,Schiff Mall, ,10002,New York,Manhattan,LP,CITY,36061001800,1800,3,0.81,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,84904,12133,56699,15663,16078,8539,15692,40727,31542,4170,52,29737,11,449,2611,15121,New York City,City of New York
3651000-2106,M.S. 587,790 East New York Avenue,11203,New York,Brooklyn,LP,CITY,36047087600,87600,5,0.81,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,33690,9127,19036,5506,5426,3618,2869,11918,9088,18785,24,386,5,880,1711,2748,New York City,City of New York
3651000-1606,Bayswater Park, ,11691,New York,Queens,LP,CITY,36081097206,97206,4,0.81,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,16805,5303,9334,2173,2197,1444,1669,5318,1732,9281,51,456,5,294,852,4102,New York City,City of New York
3651000-2524,Edgemere Coalition,480 BEACH 43 STREET,11691,New York,Queens,LOTH,CITY,36081097206,97206,4,0.81,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,6532,2000,3502,1030,1020,461,590,2071,332,3916,41,126,4,97,299,1715,New York City,City of New York
3651000-1265,Triangle 90, ,11372,New York,Queens,LP,CITY,36081027102,27102,3,0.82,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,73227,17592,46382,9226,9467,7299,5731,22513,4478,861,94,19183,4,625,850,46982,New York City,City of New York
3651000-2061,I.S. 232,905 WINTHROP STREET,11203,New York,Brooklyn,LP,CITY,36047086600,86600,5,0.82,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,33658,8243,19677,5705,5568,3933,2918,12438,1753,26312,37,289,7,471,2127,2559,New York City,City of New York
3651000-0639,All People'S Church Of The Apostolic Faith Community Garden,147 TOMPKINS AVENUE,11206,New York,Brooklyn,LP,CITY,36047025901,25901,3,0.82,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,38895,10744,23602,4429,7337,3082,3670,14275,9033,13723,31,1608,4,355,1517,12133,New York City,City of New York
3651000-0591,Willoughby Playground,545 VERNON AVENUE,11206,New York,Brooklyn,LP,CITY,36047025901,25901,3,0.82,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,39606,11299,23803,4394,7396,3080,3630,14265,10013,13233,30,1587,4,431,1499,12363,New York City,City of New York
3651000-0807,Gorman Playground,84-11 30 AVENUE,11370,New York,Queens,LP,CITY,36081032700,32700,2,0.82,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,25740,5817,16313,3573,2597,2209,3006,7836,2732,682,22,5994,7,267,299,15589,New York City,City of New York
3651000-0363,Louis Armstrong Community Center,33-12 108 STREET,11368,New York,Queens,LP,CITY,36081037900,37900,3,0.82,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,34809,10553,21803,2445,3106,3081,2757,8953,424,2473,38,2147,2,271,333,29038,New York City,City of New York
3651000-2162,Ps 721,57-02 94 STREET,11373,New York,Queens,LP,CITY,36081068300,68300,3,0.82,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,33407,7338,20564,5484,4705,3620,3292,11629,3257,4383,26,12807,2,349,824,11701,New York City,City of New York
3651000-2468,Strip 3, ,11373,New York,Queens,LP,CITY,36081068300,68300,3,0.82,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New York City,City of New York
3651000-1353,Bradhurst Ave Garden, ,10039,New York,Manhattan,LP,CITY,36061023501,23502,5,0.82,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,35154,8505,21969,4632,7514,4214,3036,14794,4010,16920,52,960,2,219,1270,11505,New York City,City of New York
3651000-0630,Project Roots,108 WALTON STREET,11206,New York,Brooklyn,LP,CITY,36047050700,50700,4,0.82,4,X,,X,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,45016,16743,23695,4454,7109,3337,3395,13992,23011,4229,13,3981,0,766,995,11531,New York City,City of New York
3651000-0597,De Hostos Playground,140 LORIMER STREET,11206,New York,Brooklyn,LP,CITY,36047050700,50700,4,0.82,4,X,,X,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,48663,18894,25015,4627,7617,3465,3405,14651,26525,4316,16,3919,0,923,1056,11410,New York City,City of New York
3651000-1891,Bartlett Playground,38 BARTLETT STREET,11206,New York,Brooklyn,LP,CITY,36047050700,50700,4,0.82,4,X,,X,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,43106,15717,22494,4790,7553,3216,2662,13557,17079,7205,26,3677,2,601,946,13124,New York City,City of New York
3651000-0329,Haggerty Park,202-02 JAMAICA AVENUE,11423,New York,Queens,LP,CITY,36081048400,48400,5,0.82,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,16242,3552,9920,2760,1008,1473,2086,4579,412,6881,205,3644,31,1447,1188,2428,New York City,City of New York
3651000-2050,P.S. 58Q,72-50 Grand Ave.,11378,New York,Queens,LP,CITY,36081049302,49302,3,0.82,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,15910,3672,9667,2560,1388,1508,2159,5079,4500,135,0,6501,1,70,178,4396,New York City,City of New York
3651000-1243,Garlinge Triangle, ,11378,New York,Queens,LP,CITY,36081049302,49302,3,0.82,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,15341,3597,9281,2445,1318,1438,2190,4957,4864,136,0,5477,1,76,180,4484,New York City,City of New York
3651000-1949,I.S. 73,70-02 54 Ave.,11378,New York,Queens,LP,CITY,36081049302,49302,3,0.82,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,14161,3345,8538,2256,1201,1298,2105,4617,4921,136,0,4418,1,71,161,4331,New York City,City of New York
3651000-0948,Sitting Area (74), ,11373,New York,Queens,LP,CITY,36081049302,49302,3,0.82,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,17415,3878,10522,3001,1576,1733,2470,5801,6022,144,1,6537,1,75,227,4316,New York City,City of New York
3651000-0944,Strip (Mazeau), ,11378,New York,Queens,LP,CITY,36081049302,49302,3,0.82,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,12081,2814,7275,1971,1067,1135,1765,3983,4428,121,0,3531,1,58,153,3697,New York City,City of New York
3651000-1253,Sohncke Square, ,11377,New York,Queens,LP,CITY,36081024900,25100,2,0.82,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,37615,7317,24731,5536,4997,4688,4047,13795,6996,637,5,16038,5,264,638,12869,New York City,City of New York
3651000-0407,Vamos Sembrar,198 AVENUE B,10009,New York,Manhattan,LP,CITY,36061002800,2800,3,0.83,3,,X,,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,45362,5033,33825,6232,7296,4633,10935,23198,23859,2834,5,6388,8,239,1777,9456,New York City,City of New York
3651000-0416,Yu Suen Garden,209 AVENUE B,10009,New York,Manhattan,LP,CITY,36061002800,2800,3,0.83,3,,X,,X,,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,41128,4388,30785,5775,6568,4244,10102,21193,21699,2554,3,5862,8,224,1639,8510,New York City,City of New York
3651000-0406,Community Garden Association,200 AVENUE B,10009,New York,Manhattan,LP,CITY,36061002800,2800,3,0.83,3,,X,,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,44749,4861,33424,6216,7251,4604,10840,23002,23523,2803,4,6312,8,234,1748,9364,New York City,City of New York
3651000-0914,11 Bc Serenity Garden,626 EAST 11 STREET,10009,New York,Manhattan,LP,CITY,36061002800,2800,3,0.83,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,45831,5251,33904,6387,8035,4570,10412,23356,22532,3265,3,6383,8,229,1702,10883,New York City,City of New York
3651000-0072,Children'S Garden,194 AVENUE B,10009,New York,Manhattan,LP,CITY,36061002800,2800,3,0.83,3,,X,,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,45552,5063,33973,6264,7320,4651,11003,23281,23961,2850,5,6419,8,239,1790,9500,New York City,City of New York
3651000-0071,Joseph C. Sauer Park,532 EAST 12 STREET,10009,New York,Manhattan,LP,CITY,36061002800,2800,3,0.83,3,,X,,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,50489,5676,37544,6922,7772,5100,12315,25636,27100,2988,5,7155,8,269,1995,9980,New York City,City of New York
3651000-1358,Campos Garden, ,10009,New York,Manhattan,LP,CITY,36061002800,2800,3,0.83,4,,X,,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,39908,4641,29448,5639,6973,3997,9012,20233,19337,2924,3,5674,8,210,1527,9613,New York City,City of New York
3651000-0457,Lost Battalion Hall Recreation Center,93-29 QUEENS BOULEVARD,11374,New York,Queens,LP,CITY,36081068700,68700,4,0.83,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,34208,6582,20524,7078,5453,3814,4788,14074,9086,2958,55,11617,1,406,1377,8690,New York City,City of New York
3651000-1299,Redfern Playground, ,11691,New York,Queens,LP,CITY,36059411100,103201,5,0.83,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,9119,2982,4998,1142,1268,821,534,2629,1123,3362,34,195,2,103,299,3978,New York City,City of New York
3651000-1488,Sobel Court Park, ,10304,New York,Staten Island,LP,CITY,36085002900,2900,4,0.83,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,11997,3778,6904,1309,2311,655,991,3966,1034,5493,29,1459,0,80,357,3501,New York City,City of New York
